SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|ctxtI2-LOW=10.08.2026
TABLE|LIKP
TITLE|Data Browser: Table LIKP Select Entries        200
SBAR|Selection restricted to 200 hits
ALV|rows=200|cols=312
HDR|MANDT	VBELN	ERNAM	ERZET	ERDAT	BZIRK	VSTEL	VKORG	LFART	AUTLF	KZAZU	WADAT	LDDAT	TDDAT	LFDAT	KODAT	ABLAD	INCO1	INCO2	EXPKZ	ROUTE	FAKSK	LIFSK	VBTYP	KNFAK	TPQUA	TPGRP	LPRIO	VSBED	KUNNR	KUNAG	KDGRP	STZKL	STZZU	BTGEW	NTGEW	GEWEI	VOLUM	VOLEH	ANZPK	BEROT	LFUHR	GRULG	LSTEL	TRAGR	FKARV	FKDAT	PERFK	ROUTA	STAFO	KALSM	KNUMV	WAERK	VKBUR	VBEAK	ZUKRL	VERUR	COMMN	STWAE	STCUR	EXNUM	AENAM	AEDAT	LGNUM	LISPL	VKOIV	VTWIV	SPAIV	FKAIV	PIOIV	FKDIV	KUNIV	KKBER	KNKLI	GRUPP	SBGRP	CTLPC	CMWAE	AMTBL	BOLNR	LIFNR	TRATY	TRAID	CMFRE	CMNGV	XABLN	BLDAT	WADAT_IST	TRSPG	TPSID	LIFEX	TERNR	KALSM_CH	KLIEF	KALSP	KNUMP	NETWR	AULWE	WERKS	LCNUM	ABSSC	KOUHR	TDUHR	LDUHR	WAUHR	LGTOR	LGBZO	AKWAE	AKKUR	AKPRZ	PROLI	XBLNR	HANDLE	TSEGFL	TSEGTP	TZONIS	TZONRC	CONT_DG	VERURSYS	KZWAB	TCODE	VSART	TRMTYP	SDABW	VBUND	XWOFF	DIRTA	PRVBE	FOLAR	PODAT	POTIM	VGANZ	IMWRK	SPE_LOEKZ	SPE_LOC_SEQ	SPE_ACC_APP_STS	SPE_SHP_INF_STS	SPE_RET_CANC	SPE_WAUHR_IST	SPE_WAZONE_IST	SPE_REV_VLSTK	SPE_LE_SCENARIO	SPE_ORIG_SYS	SPE_CHNG_SYS	SPE_GEOROUTE	SPE_GEOROUTEIND	SPE_CARRIER_IND	SPE_GTS_REL	SPE_GTS_RT_CDE	SPE_REL_TMSTMP	SPE_UNIT_SYSTEM	SPE_INV_BFR_GI	SPE_QI_STATUS	SPE_RED_IND	SAKES	SPE_LIFEX_TYPE	SPE_TTYPE	SPE_PRO_NUMBER	LOC_GUID	SPE_BILLING_IND	PRINTER_PROFILE	MSR_ACTIVE	PRTNR	STGE_LOC_CHANGE	TM_CTRL_KEY	DLV_SPLIT_INITIA	DLV_VERSION	_DATAAGING	GTS_VORPA	GTS_VORNU	GTS_EXPVZ	GTS_PORTI	ITM_EXPVZ	ITM_STGBE	ITM_KZGBE	ITM_VYGID	ITM_IEVER	ITM_STABE	ITM_KZABE	HANDOVERLOC	HANDOVERDATE	HANDOVERTIME	HANDOVERTZONE	BESTK	CMPSC	CMPSD	CMPSI	CMPSJ	CMPSK	CMPS_CM	CMPS_TE	CMGST	FKIVK	FKSTK	GBSTK	HDALL	HDALS	KOQUK	KOSTK	KOSTK_WH	LVSTK	PDSTK	PKSTK	SPE_TMPID	SPSTG	TRSTA	UVALL	UVALS	UVFAK	UVFAS	UVPAK	UVPAS	UVPIK	UVPIS	UVVLK	UVVLS	UVWAK	UVWAS	VESTK	VLSTK	WBSTK	UVK01	UVK02	UVK03	UVK04	UVK05	UVS01	UVS02	UVS03	UVS04	UVS05	TOTAL_PCSTA	TOTAL_DGSTA	TOTAL_SDSSTA	TOTAL_ARC_STATUS	ICO_FKIVK	TOTAL_EMCST	TOTAL_SLCST	TOTAL_LCCST	/SAPMP/LBASK	INCOV	INCO2_L	INCO3_L	INCO2_KEY	INCO3_KEY	INCO4_KEY	OID_EXTBOL	OID_MISCDL	EXT_BUS_SYST_ID	SITKZ_DB	TM_ADV_SHIP_RECV	TM_WHSE_EXEC	TM_WHSE_BLOCK	LGLC_LIC_IND	CREATION_TS	CHANGED_TS	CORR_IND	PICKUPCODE	DUMMY_DELIVERY_INCL_EEW_PS	ZZLRGRNO	ZZLRGRDATE	ZZVEHICLE_NO	ZZDRIVER_NO	ZZDRIVER_NAME	ZZDRIVERMOB	ZZWERKS	ZZPARTNER	ZZVHCLTYP	ZZVBELN	ZZEBELN	ZZAUFNR	ZZSEALNO	ZZREFDI	/BEV1/LULEINH	/BEV1/RPFAESS	/BEV1/RPKIST	/BEV1/RPCONT	/BEV1/RPSONST	/BEV1/RPFLGNR	IDT_CUR_EVTLOC	IDT_CUR_EVTQUA	IDT_CUR_EVTTST	IDT_CUR_ESTLOC	IDT_CUR_ESTQUA	IDT_CUR_ESTTST	IDT_CUR_WRKQUA	IDT_PRE_EVTLOC	IDT_PRE_EVTQUA	IDT_PRE_EVTTST	IDT_PRE_ESTLOC	IDT_PRE_ESTQUA	IDT_PRE_ESTTST	IDT_PRE_WRKQUA	IDT_REF_ESTLOC	IDT_REF_ESTQUA	IDT_REF_ESTTST	IDT_FIRM_LFDAT	IDT_DOCNUM	BORGR_GRP	KBNKZ	FSH_TRANSACTION	FSH_VAS_LAST_ITEM	FSH_VAS_CG	RFM_PSST_GROUP	EXT_ACT_DATE_TOCD	EXT_PLAN_DATE_TOCD	EXT_TZONE_TOCD	INT_ACT_DATE_TOCD	INT_PLAN_DATE_TOCD	INT_TZONE_TOCD	JIT_RLVNT	ZZZABC	
ROW79|700	0181096035	SCLADMIN	03:38:50	10.08.2026				EL		X				10.08.2026			FOR	migo on dispatch qty & frt z					7				00					0.00	0	29.080	29.080	TO			00000		03:38:50	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011082975						10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bXzpWKKf0kW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					migo on dispatch qty & frt z		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,220,850.0000000	20,260,809,223,349.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW80|700	0181096039	SCLADMIN	03:55:11	10.08.2026				EL		X				10.08.2026			EXW	Migo & Frt. Based on Disp. W					7				00					0.00	0	33.460	33.460	TO			00000		03:55:11	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0013001457	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bY2PoheM4pW		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Migo & Frt. Based on Disp. W		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,222,511.0000000	20,260,809,232,513.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW81|700	0181096041	SCLADMIN	04:18:51	10.08.2026				EL		X				10.08.2026			EXW	ROAD					7				00					0.00	0	40.580	40.580	TO			00000		04:18:51	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011009348	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7{6bY8{qbhmHVm		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					ROAD		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,224,851.0000000	20,260,809,224,901.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW82|700	0181096044	SCLADMIN	04:27:14	10.08.2026				EL		X				10.08.2026			FOR	migo on dispatch qty & frt z					7				00					0.00	0	36.420	36.420	TO			00000		04:27:14	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011082975						10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bYBL3sLcCgm		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					migo on dispatch qty & frt z		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,225,714.0000000	20,260,809,232,856.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW83|700	0181096045	SCLADMIN	04:27:15	10.08.2026				EL		X				10.08.2026			EXW	MV MINERAL KIKU					7				00					0.00	0	34.150	34.150	TO			00000		04:27:15	9999		0001	ZSTO					E10001				0.00					0.00000																					0012000027	A006					10.08.2026															00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bYBLy33XCgm		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0001															00:00:00													A											A	C	C	C	C	C	C	C	C	C	C	C	C			A																					MV MINERAL KIKU		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,225,715.0000000	0.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW84|700	0181096055	SCLADMIN	04:50:47	10.08.2026				EL		X				10.08.2026			EXW	ROAD					7				00					0.00	0	42.400	42.400	TO			00000		04:50:47	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011009348	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7{6bYHv{{jEP40		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					ROAD		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,232,047.0000000	20,260,809,232,056.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW85|700	0181096056	SCLADMIN	04:52:58	10.08.2026				EL		X				10.08.2026			EXW	ROAD					7				00					0.00	0	40.750	40.750	TO			00000		04:52:58	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011009348	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bYIWs9p1Ii0		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					ROAD		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,232,258.0000000	20,260,809,232,306.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW86|700	0181096065	SCLADMIN	05:05:11	10.08.2026				EL		X				10.08.2026			EXW	ROAD					7				00					0.00	0	39.950	39.950	TO			00000		05:05:11	9999		0001	ZSTO					E10001				0.00					0.00000		SCLADMIN	10.08.2026																		0011009348	A006					10.08.2026	10.08.2026														00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7{6bYLxS7leMOG		IDHDR	INDIA	INDIA			I		01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0004															00:00:00													C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					ROAD		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,233,511.0000000	20,260,809,233,521.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW87|700	9004944342	SCLADMIN	00:00:42	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	20.630	20.630	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307281	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7{6bX0vQxGPUB0			INDIA	INDIA			I		01									00:00:00	0							00:59:32	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,042.0000000	20,260,809,194,655.0000000		000000				RJ20GA6131												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW88|700	9004944343	SCLADMIN	00:01:19	10.08.2026		1070	1000	ZNL			08.03.2025	08.03.2025	08.03.2025	08.03.2025	10.08.2026		EXP	(NT)-SULEHALLI RLY SIDING		P24975			J				00	01	P5579			0.00	0	58.590	58.590	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P24975		V10000		INR		0.00	9910			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026					SD0002		ZLE001	0039307283	0.00		5579			00:01:19	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7{6bX12Wbv5VSG			INDIA	INDIA			I		01		VT02							00:00:00	0							02:51:34	INDIA										0									00000000000000000000000000000000				0000000000				0005															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					(NT)-SULEHALLI RLY SIDING		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,119.0000000	20,260,809,212,136.0000000		000000				RJ47GA2973												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW89|700	9004944345	SH01839	00:04:13	10.08.2026		8264	1000	ZNP			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTP	FOR TO PAY		E84300			J				00	01	0020240381	0011052583	10	0.00	0	29	29	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		E84300		V10000		INR		0.00	1010			INR	0.00000		SH01839	10.08.2026						IV				1000	0011052583			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307285	0.00				000002	00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7z6bX1rcOBrYam			INDIA	INDIA			I	VL01N	01		SP02							00:00:00	0							00:05:36	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR TO PAY		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,413.0000000	20,260,809,183,536.0000000		000000		0	09.08.2026	UP86AN8219												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW90|700	9004944346	S014293	00:08:18	10.08.2026		1012	1000	ZLF			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FTB		Q10688			J				00	01	0011100505	0011100505	45	0.00	0	42	42	TO			00000		00:00:00	9999		0001	ZDOM	08.08.2026		Q10688		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011100505			B	INR	0.00			A002					10.08.2026						SD0002		ZLE001	0039307214	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bX2{YBMkxPm			INDIA	INDIA			I	ZLE020	01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0003															00:00:00												A	A											A	C	A	C	C	C	C	C	C	C	C	C	A			A																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,818.0000000	20,260,809,184,511.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW91|700	9004944347	S014293	00:08:20	10.08.2026		1012	1000	ZLF			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FTB		Q10833			J				00	01	0020289314	0011099140	45	0.00	0	45	45	TO			00000		00:00:00	9999		0001	ZDOM	08.08.2026		Q10833		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011099140			B	INR	0.00			A002					10.08.2026						SD0002		ZLE001	0039307215	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bX2{ulqgRQ0			INDIA	INDIA			I	ZLE020	01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0003															00:00:00												A	A											A	C	A	C	C	C	C	C	C	C	C	C	A			A																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,820.0000000	20,260,809,184,511.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW92|700	9004944348	S014293	00:08:22	10.08.2026		1012	1000	ZLF			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FOR To be billed		Q12013			J				00	01	0011108655	0011108655	16	0.00	0	42	42	TO			00000		00:00:00	9999		0001	ZDOM	09.08.2026		Q12013		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011108655			B	INR	0.00			A002					10.08.2026						SD0002		ZLE001	0039307216	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bX2}sTmGRjm			INDIA	INDIA			I	ZLE020	01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0003															00:00:00												A	A											A	C	A	C	C	C	C	C	C	C	C	C	A			A																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,822.0000000	20,260,809,184,511.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW93|700	9004944349	S014293	00:08:24	10.08.2026		1012	1000	ZLF			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FOR To be billed		Q10688			J				00	01	0020362473	0011114150	45	0.00	0	45	45	TO			00000		00:00:00	9999		0001	ZDOM	09.08.2026		Q10688		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011114150			B	INR	0.00			A002					10.08.2026						SD0002		ZLE001	0039307217	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7z6bX30XjdtxmG			INDIA	INDIA			I	ZLE020	01									00:00:00	0							00:00:00											0									00000000000000000000000000000000				0000000000				0003															00:00:00												A	A											A	C	A	C	C	C	C	C	C	C	C	C	A			A																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,824.0000000	20,260,809,184,512.0000000		000000																00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW94|700	9004944350	SH01839	00:07:22	10.08.2026		8264	1000	ZNP			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTP	FOR TO PAY		E84303			J				00	01	0020240384	0011052583	10	0.00	0	12	12	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		E84303		V10000		INR		0.00	1010			INR	0.00000		SH01839	10.08.2026						IV				1000	0011052583			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307286	0.00				000002	00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			Y}BlgXPD7z6bX2jyhj37PG			INDIA	INDIA			I	VL01N	01		SP01							00:00:00	0							00:08:46	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR TO PAY		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,722.0000000	20,260,809,183,846.0000000		000000		0	09.08.2026	UP86P2263												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW95|700	9004944351	SCLADMIN	00:08:51	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	22.220	22.220	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307331	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bX38VyCcFB0			INDIA	INDIA			I		01									00:00:00	0							01:14:42	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,183,851.0000000	20,260,809,195,900.0000000		000000				RJ36GB0823												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW96|700	9004944353	SCLADMIN	00:10:32	10.08.2026		2120	1000	ZRMC			08.08.2026	08.08.2026	08.08.2026	08.08.2026	08.08.2026		FTB	FOR To be billed		RT0001			J				00	01	0020303214	0011102877	16	0.00	0	7	7	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011102877			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bX3ch53AHgm			INDIA	INDIA			I											00:00:00	0							00:10:33	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FOR To be billed		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,184,032.0000000	20,260,809,184,033.0000000		000000				KA01AR4353		LAL BHIHARI							006000184894			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW97|700	9004944354	SCLADMIN	00:12:11	10.08.2026		2111	1000	ZRMC		X	09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FTB		RT0001			J				00	01	0020242728	0011082175	16	0.00	0	6	6	KG			00000		00:00:00	0010		0001	ZDOM	10.08.2026				V10000		INR		0.00	2020			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011082175			B	INR	0.00								10.08.2026	10.08.2026									0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			2vgI6G5N7{6bX44Hqb6JmG			INDIA	INDIA			I											00:00:00	0							00:12:12	INDIA										0									00000000000000000000000000000000				0000000000				0003															00:00:00												C	C												C	C	C	C	C	C	C	C	C	C	C	C			C																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,184,211.0000000	20,260,809,184,212.0000000		000000				MH43CK9901		VANI	111						006000184892			00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW98|700	9004944355	SCLADMIN	00:12:45	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	23.450	23.450	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307218	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7{6bX4F8gFn2JG			INDIA	INDIA			I		01									00:00:00	0							01:21:38	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,184,245.0000000	20,260,809,200,255.0000000		000000				RJ14GE0988												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW99|700	9004944356	SCLADMIN	00:12:49	10.08.2026		1000	1000	ZNL			31.08.2026	31.08.2026	31.08.2026	31.08.2026	31.08.2026		FOR	Beawar		P39476			J				00	01	P1000			0.00	0	25.900	25.900	TO			00000		00:00:00	9999		0001	ZSTI	10.08.2026		P39476		V10000		INR		0.00	9919			INR	1.00000		SCLADMIN	10.08.2026																								10.08.2026	10.08.2026							ZLE001	0039307219	0.00		1000			00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			nqCtqNQw7{6bX4F8gFwYJG			INDIA	INDIA			I		01									00:00:00	0							01:41:43	INDIA										0									00000000000000000000000000000000				0000000000				0004															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					Beawar		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,184,249.0000000	20,260,809,202,528.0000000		000000				RJ47GA2789												00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
ROW100|700	9004944357	S001520	00:15:49	10.08.2026		3850	1000	ZLF			09.08.2026	09.08.2026	09.08.2026	09.08.2026	09.08.2026		FTB	FTB		E61663			J				00	01	0020321990	0011095494	43	0.00	0	42.010	42.010	TO			00000		00:00:00	9999		0001	ZDOM	10.08.2026		E61663		V10000		INR		0.00	2010			INR	0.00000		SCLADMIN	10.08.2026						IV				1000	0011095494			B	INR	0.00			A001					10.08.2026	10.08.2026					SD0002		ZLE001	0039307245	0.00					00:00:00	00:00:00	00:00:00	00:00:00				0.00000	0.00			3V2DFZPl7z6bX559EyQhsG			INDIA	INDIA			I	ZLE020	01		SP09							00:00:00	0							00:21:46	INDIA										0									00000000000000000000000000000000				0000000000				0006															00:00:00												C	C											C	C	C	C	C	C	C	C	C	C	C	C	C			C																					FTB		00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000				N					20,260,809,184,549.0000000	20,260,809,185,506.0000000		000000		3850/JJG/70	10.08.2026	RJ32GE1138			15276 TO 15280									00000000	0	0	0	0	00000			0			0				0			0				0		0000000000000000				00000			0	0		0	0				
